DTE,MARKETINGCHANNELGROUP,USER_ID,FIRST_PRCHS_DATE,GENRE_CAT_FINAL,ARTISTCATEGORY,TICKETSSOLDFP,GMSFP,GCFS,M12TICKETSSOLD,M12GMS
54,Unknown,"318,985",01/05/2016 00:00:00,Theater,4.200-600,4,239,1,"2,050,455","213,970,987"
8,Unknown,"576,912",01/26/2016 00:00:00,Theater,5.600-1000,2,349,1,"64,694","19,275,799"
9,Paid Search,"15,869,020",01/01/2016 00:00:00,Theater,6.>1000,3,390,0,"1,803","280,169"
42,Paid Search,"1,045,828",01/15/2016 00:00:00,Theater,3.100-200,2,232,1,"187,517","15,739,633"
57,Paid Search,"17,504,430",01/09/2016 00:00:00,Theater,1.TOP 50,4,"1,467",1,"38,806","13,073,527"
1,Unknown,"1,367,695",01/16/2016 00:00:00,Theater,6.>1000,2,117,1,"1,192","71,430"
1,Unknown,"613,123",01/13/2016 00:00:00,Theater,1.TOP 50,2,350,1,"24,104","7,871,521"
6,SEO,"613,123",01/05/2016 00:00:00,Theater,1.TOP 50,2,549,1,"23,945","7,761,293"
1,Paid Search,"30,786,236",01/15/2016 00:00:00,Theater,6.>1000,2,94,1,"3,207","271,414"
64,SEO,"75,906,382",01/30/2016 00:00:00,Theater,1.TOP 50,2,"1,293",0,623,"182,195"
1,Paid Search,"82,266,448",01/11/2016 00:00:00,Theater,4.200-600,1,125,1,"2,225","563,227"
1,Paid Search,"33,800,425",01/15/2016 00:00:00,Theater,3.100-200,6,846,1,151,"12,014"
37,Unknown,"10,048,139",01/25/2016 00:00:00,Theater,1.TOP 50,2,929,0,7,"4,885"
14,Unknown,"9,786,972",01/31/2016 00:00:00,Theater,4.200-600,2,174,1,93,"22,906"
44,SEO,"11,274,836",01/29/2016 00:00:00,Theater,2.50-100,2,99,1,14,937
160,Paid Search,"35,095,381",01/02/2016 00:00:00,Theater,1.TOP 50,2,260,1,78,"11,961"
7,Unknown,"3,202,302",01/10/2016 00:00:00,Theater,5.600-1000,2,298,1,4,494
6,Paid Search,"8,412,067",01/11/2016 00:00:00,Theater,5.600-1000,2,81,1,18,"2,047"
40,SEO,"30,997,278",01/02/2016 00:00:00,Theater,3.100-200,2,214,1,24,"3,683"
5,SEO,"324,373",01/20/2016 00:00:00,Theater,6.>1000,4,255,1,47,"8,305"
5,SEO,"27,523,719",01/27/2016 00:00:00,Theater,5.600-1000,2,356,1,4,614
5,Paid Search,"36,818,019",01/27/2016 00:00:00,Theater,3.100-200,2,237,1,6,704
3,Unknown,"29,425,311",01/13/2016 00:00:00,Theater,4.200-600,2,128,1,4,"1,659"
2,Unknown,"12,496,527",01/01/2016 00:00:00,Theater,6.>1000,1,130,0,1,130
15,SEO,"75,893,616",01/15/2016 00:00:00,Theater,1.TOP 50,2,206,1,3,798
9,Paid Search,"15,732,787",01/16/2016 00:00:00,Theater,3.100-200,2,424,0,14,"3,086"
26,SEO,"25,203,356",01/20/2016 00:00:00,Theater,3.100-200,2,372,0,2,368
5,Unknown,"84,937,625",01/12/2016 00:00:00,Theater,6.>1000,2,379,0,3,569
92,Paid Search,"166,154",01/29/2016 00:00:00,Theater,6.>1000,3,646,1,"93,105","15,406,581"
2,SEO,"805,465",01/07/2016 00:00:00,Theater,5.600-1000,2,415,1,"298,192","32,229,363"
20,Unknown,"340,711",01/04/2016 00:00:00,Theater,6.>1000,4,193,1,"71,862","6,001,119"
1,Unknown,"340,711",01/02/2016 00:00:00,Theater,6.>1000,2,120,1,"72,383","6,072,715"
133,Paid Search,"340,711",01/09/2016 00:00:00,Theater,4.200-600,2,159,1,"71,329","5,970,362"
49,SEO,"1,635,188",01/02/2016 00:00:00,Theater,4.200-600,2,237,1,"3,977","578,485"
5,Unknown,"1,635,188",01/30/2016 00:00:00,Theater,4.200-600,4,595,1,"4,056","595,006"
44,Paid Search,"26,604,858",01/15/2016 00:00:00,Theater,3.100-200,1,64,1,458,"33,136"
2,Unknown,"1,064,989",01/21/2016 00:00:00,Theater,6.>1000,2,78,1,"6,101","391,434"
5,Unknown,"357,984",01/17/2016 00:00:00,Theater,6.>1000,2,227,1,"410,147","58,757,884"
52,Unknown,"357,984",01/14/2016 00:00:00,Theater,6.>1000,4,520,1,"409,027","58,515,195"
23,Unknown,"357,984",01/23/2016 00:00:00,Theater,3.100-200,5,492,1,"415,139","59,837,139"
33,Paid Search,"357,984",01/08/2016 00:00:00,Theater,1.TOP 50,2,408,1,"406,292","58,074,819"
2,Paid Search,"15,876,716",01/21/2016 00:00:00,Theater,3.100-200,2,75,1,"22,539","3,165,252"
5,Unknown,"13,977,340",01/04/2016 00:00:00,Theater,5.600-1000,2,105,1,"218,556","39,333,356"
11,SEO,"13,977,340",01/12/2016 00:00:00,Theater,1.TOP 50,1,83,1,"216,149","39,121,677"
26,Unknown,"12,115,217",01/18/2016 00:00:00,Theater,1.TOP 50,2,"1,058",1,"3,556","723,954"
44,SEO,"8,132,344",01/28/2016 00:00:00,Theater,6.>1000,2,323,1,"8,443","1,332,408"
33,Paid Search,"158,518",01/11/2016 00:00:00,Theater,1.TOP 50,2,312,1,"82,417","8,622,718"
2,SEO,"950,449",01/28/2016 00:00:00,Theater,4.200-600,2,151,1,"146,319","12,296,049"
18,Unknown,"2,413,415",01/27/2016 00:00:00,Theater,4.200-600,2,246,1,"10,377","866,740"
78,SEO,"2,413,415",01/01/2016 00:00:00,Theater,3.100-200,2,330,1,"10,418","885,416"
3,SEO,"1,902,248",01/28/2016 00:00:00,Theater,4.200-600,3,141,1,918,"138,135"
11,Paid Search,"1,489,448",01/27/2016 00:00:00,Theater,5.600-1000,3,438,1,"32,346","3,448,240"
2,Unknown,"1,262,219",01/15/2016 00:00:00,Theater,3.100-200,2,262,1,"6,612","963,393"
100,SEO,"653,358",01/09/2016 00:00:00,Theater,6.>1000,4,979,1,"70,071","4,692,136"
7,Unknown,"7,700,938",01/11/2016 00:00:00,Theater,1.TOP 50,3,"1,827",1,"503,626","55,060,036"
54,Paid Search,"7,700,938",01/22/2016 00:00:00,Theater,1.TOP 50,1,409,1,"502,650","55,021,093"
3,Unknown,"7,700,938",01/28/2016 00:00:00,Theater,4.200-600,4,534,1,"502,662","55,072,493"
39,Unknown,"7,700,938",01/21/2016 00:00:00,Theater,1.TOP 50,3,411,1,"502,465","55,010,850"
58,Paid Search,"7,700,938",01/29/2016 00:00:00,Theater,1.TOP 50,4,"1,776",1,"502,412","55,062,030"
3,SEO,"4,473,677",01/07/2016 00:00:00,Theater,5.600-1000,3,287,1,"4,783","1,790,605"
28,SEO,"25,450,004",01/15/2016 00:00:00,Theater,1.TOP 50,3,386,1,"89,751","7,610,124"
77,Paid Search,"25,450,004",01/03/2016 00:00:00,Theater,1.TOP 50,1,116,1,"89,459","7,568,872"
198,Paid Search,"162,377",01/08/2016 00:00:00,Theater,4.200-600,2,312,1,"216,912","27,648,546"
5,Paid Search,"32,874,568",01/15/2016 00:00:00,Theater,4.200-600,2,260,1,"34,501","9,121,683"
81,Unknown,"32,874,568",01/05/2016 00:00:00,Theater,4.200-600,3,445,1,"34,092","9,014,638"
18,Paid Search,"32,874,568",01/05/2016 00:00:00,Theater,1.TOP 50,1,100,1,"34,092","9,014,638"
2,Unknown,"32,874,568",01/05/2016 00:00:00,Theater,4.200-600,2,285,1,"34,092","9,014,638"
20,Unknown,"29,049,764",01/11/2016 00:00:00,Theater,4.200-600,4,614,1,"5,067","710,411"
98,SEO,"647,609",01/20/2016 00:00:00,Theater,1.TOP 50,2,"1,037",1,"8,113","876,759"
5,Paid Search,"3,346,100",01/12/2016 00:00:00,Theater,5.600-1000,2,350,1,"9,504","2,268,769"
19,SEO,"957,744",01/25/2016 00:00:00,Theater,2.50-100,2,108,1,"52,636","8,260,106"
2,Unknown,"957,744",01/15/2016 00:00:00,Theater,3.100-200,6,792,1,"53,305","8,260,900"
34,Paid Search,"15,526,670",01/11/2016 00:00:00,Theater,3.100-200,4,"1,086",1,"10,776","950,019"
4,Unknown,"2,928,307",01/20/2016 00:00:00,Theater,4.200-600,4,399,1,"54,014","4,162,728"
25,Paid Search,"2,928,307",01/06/2016 00:00:00,Theater,4.200-600,5,209,1,"54,635","4,198,402"
26,Unknown,"2,928,307",01/12/2016 00:00:00,Theater,4.200-600,3,183,1,"54,404","4,179,668"
8,SEO,"2,928,307",01/23/2016 00:00:00,Theater,4.200-600,3,126,1,"53,505","4,133,827"
14,SEO,"2,928,307",01/22/2016 00:00:00,Theater,4.200-600,4,158,1,"53,786","4,150,976"
67,Paid Search,"2,928,307",01/28/2016 00:00:00,Theater,4.200-600,4,875,1,"53,323","4,121,147"
20,Paid Search,"2,928,307",01/05/2016 00:00:00,Theater,4.200-600,4,459,1,"54,746","4,206,817"
4,SEO,"558,791",01/30/2016 00:00:00,Theater,5.600-1000,2,290,1,"19,187","1,763,437"
8,Paid Search,"1,357,763",01/28/2016 00:00:00,Theater,3.100-200,4,408,1,"26,786","3,919,976"
190,Paid Search,"651,296",01/27/2016 00:00:00,Theater,1.TOP 50,2,695,1,"4,417","2,877,812"
118,SEO,"215,231",01/11/2016 00:00:00,Theater,5.600-1000,2,331,1,"88,073","16,165,432"
37,Unknown,"10,521,681",01/06/2016 00:00:00,Theater,3.100-200,5,754,1,"114,479","13,936,557"
8,Unknown,"16,324,604",01/28/2016 00:00:00,Theater,4.200-600,12,462,1,"28,504","2,293,464"
1,SEO,"16,324,604",01/23/2016 00:00:00,Theater,3.100-200,2,349,1,"28,707","2,302,439"
5,Paid Search,"16,324,604",01/31/2016 00:00:00,Theater,4.200-600,4,152,1,"28,297","2,289,939"
30,Paid Search,"10,679,305",01/06/2016 00:00:00,Theater,3.100-200,5,381,1,"60,086","5,124,743"
29,Unknown,"4,779,397",01/31/2016 00:00:00,Theater,4.200-600,2,233,1,381,"89,556"
21,Unknown,"9,299,768",01/10/2016 00:00:00,Theater,1.TOP 50,5,237,1,"147,394","14,313,565"
2,Paid Search,"26,292,350",01/08/2016 00:00:00,Theater,5.600-1000,2,262,1,"4,913","672,434"
32,Paid Search,"12,179,395",01/28/2016 00:00:00,Theater,5.600-1000,2,218,1,"19,206","1,779,147"
74,Unknown,"108,256",01/27/2016 00:00:00,Theater,4.200-600,3,475,1,"22,163","3,228,296"
60,SEO,"651,683",01/19/2016 00:00:00,Theater,3.100-200,2,319,1,"134,573","14,013,996"
9,Unknown,"2,672,781",01/27/2016 00:00:00,Theater,4.200-600,2,177,1,"18,872","2,127,249"
6,Unknown,"2,672,781",01/16/2016 00:00:00,Theater,1.TOP 50,3,361,1,"18,969","2,131,953"
29,Unknown,"1,805,258",01/16/2016 00:00:00,Theater,4.200-600,2,239,1,"1,750","102,152"
1,SEO,"1,548,152",01/22/2016 00:00:00,Theater,4.200-600,3,197,1,"2,715","1,512,563"
1,Unknown,"35,632,901",01/14/2016 00:00:00,Theater,3.100-200,2,157,1,"11,767","1,159,439"
31,Unknown,"318,985",01/10/2016 00:00:00,Theater,1.TOP 50,7,"1,621",1,"2,047,775","213,717,126"
230,Paid Search,"318,985",01/31/2016 00:00:00,Theater,1.TOP 50,2,812,1,"2,039,038","213,077,180"
81,Paid Search,"318,985",01/29/2016 00:00:00,Theater,3.100-200,2,251,1,"2,040,661","213,661,931"
76,Unknown,"318,985",01/16/2016 00:00:00,Theater,1.TOP 50,2,988,1,"2,044,429","213,438,178"
40,Paid Search,"318,985",01/06/2016 00:00:00,Theater,4.200-600,8,245,1,"2,049,716","213,915,767"
91,Unknown,"318,985",01/10/2016 00:00:00,Theater,4.200-600,4,618,1,"2,047,775","213,717,126"
226,SEO,"318,985",01/01/2016 00:00:00,Theater,1.TOP 50,2,517,1,"2,053,305","214,071,457"
15,SEO,"318,985",01/31/2016 00:00:00,Theater,1.TOP 50,2,438,1,"2,039,038","213,077,180"
18,Paid Search,"318,985",01/28/2016 00:00:00,Theater,1.TOP 50,2,"1,081",1,"2,041,881","213,908,492"
14,Paid Search,"32,440,434",01/15/2016 00:00:00,Theater,4.200-600,2,152,1,"2,262","518,027"
39,Paid Search,"3,185,062",01/14/2016 00:00:00,Theater,3.100-200,3,158,1,"52,968","4,089,741"
4,Unknown,"576,912",01/13/2016 00:00:00,Theater,6.>1000,2,315,1,"65,989","19,827,195"
3,Paid Search,"576,912",01/18/2016 00:00:00,Theater,1.TOP 50,2,383,1,"65,780","19,739,165"
18,SEO,"576,912",01/06/2016 00:00:00,Theater,4.200-600,2,257,1,"66,406","19,975,252"
15,Paid Search,"576,912",01/05/2016 00:00:00,Theater,1.TOP 50,2,280,1,"66,449","19,998,230"
2,Unknown,"576,912",01/21/2016 00:00:00,Theater,1.TOP 50,2,257,1,"65,370","19,634,133"
7,Paid Search,"576,912",01/18/2016 00:00:00,Theater,1.TOP 50,2,429,1,"65,780","19,739,165"
1,SEO,"576,912",01/24/2016 00:00:00,Theater,1.TOP 50,6,818,1,"64,908","19,556,789"
4,SEO,"576,912",01/19/2016 00:00:00,Theater,4.200-600,2,234,1,"65,603","19,702,854"
19,Unknown,"358,273",01/19/2016 00:00:00,Theater,6.>1000,2,327,1,"24,752","3,735,377"
11,Unknown,"12,673,721",01/23/2016 00:00:00,Theater,6.>1000,2,155,1,"3,849","306,232"
3,Paid Search,"9,395,515",01/20/2016 00:00:00,Theater,3.100-200,2,117,1,"82,960","8,941,369"
34,Unknown,"576,930",01/22/2016 00:00:00,Theater,6.>1000,2,415,1,"118,875","20,853,121"
13,SEO,"576,930",01/11/2016 00:00:00,Theater,4.200-600,3,172,1,"117,742","20,781,622"
2,Unknown,"576,930",01/10/2016 00:00:00,Theater,4.200-600,4,642,1,"117,557","20,771,393"
1,Unknown,"652,626",01/01/2016 00:00:00,Theater,1.TOP 50,7,"1,925",1,"4,600","1,003,011"
78,SEO,"14,908,838",01/22/2016 00:00:00,Theater,4.200-600,2,150,1,"12,334","1,020,173"
17,SEO,"329,586",01/11/2016 00:00:00,Theater,1.TOP 50,2,"2,345",1,"19,024","8,464,265"
15,Unknown,"1,216,348",01/29/2016 00:00:00,Theater,3.100-200,2,290,1,"5,304","1,437,321"
3,SEO,"162,377",01/29/2016 00:00:00,Theater,6.>1000,2,176,1,"210,314","27,462,715"
34,Unknown,"162,377",01/26/2016 00:00:00,Theater,4.200-600,2,237,1,"211,473","27,392,829"
62,Unknown,"1,503,429",01/03/2016 00:00:00,Theater,3.100-200,2,326,1,625,"200,538"
39,Unknown,"16,468,864",01/12/2016 00:00:00,Theater,1.TOP 50,2,"1,449",1,"5,146","4,906,034"
2,Paid Search,"7,946,104",01/21/2016 00:00:00,Theater,4.200-600,2,288,1,"47,107","4,902,674"
35,Paid Search,"414,463",01/13/2016 00:00:00,Theater,3.100-200,2,372,1,"35,144","8,559,025"
93,SEO,"2,672,781",01/23/2016 00:00:00,Theater,4.200-600,2,397,1,"18,971","2,137,815"
21,Paid Search,"2,928,307",01/10/2016 00:00:00,Theater,4.200-600,2,91,1,"54,409","4,179,366"
0,Paid Search,"1,011,888",01/23/2016 00:00:00,Theater,4.200-600,1,67,1,"1,160","96,614"
40,Unknown,"15,962,889",01/05/2016 00:00:00,Theater,5.600-1000,2,370,1,"2,289","340,655"
33,Unknown,"15,962,889",01/05/2016 00:00:00,Theater,3.100-200,2,300,1,"2,289","340,655"
26,Unknown,"161,397",01/27/2016 00:00:00,Theater,6.>1000,2,95,1,"103,257","11,675,186"
20,Unknown,"161,397",01/04/2016 00:00:00,Theater,6.>1000,2,241,1,"101,822","10,975,211"
18,SEO,"1,000,098",01/17/2016 00:00:00,Theater,3.100-200,2,157,1,309,"24,303"
2,Paid Search,"12,166,057",01/15/2016 00:00:00,Theater,5.600-1000,2,62,1,"64,312","3,293,777"
21,Unknown,"13,489,739",01/25/2016 00:00:00,Theater,3.100-200,2,286,1,"7,627","999,003"
85,Unknown,"1,045,828",01/16/2016 00:00:00,Theater,5.600-1000,3,324,1,"187,379","15,728,047"
2,Unknown,"1,045,828",01/23/2016 00:00:00,Theater,4.200-600,2,172,1,"187,769","15,742,907"
54,Unknown,"1,045,828",01/26/2016 00:00:00,Theater,3.100-200,2,241,1,"187,727","15,722,612"
1,SEO,"576,912",01/22/2016 00:00:00,Theater,1.TOP 50,3,564,1,"65,153","19,585,163"
6,Unknown,"576,912",01/17/2016 00:00:00,Theater,4.200-600,4,423,1,"65,854","19,763,389"
126,Paid Search,"576,912",01/29/2016 00:00:00,Theater,4.200-600,2,498,1,"64,500","19,233,135"
5,SEO,"576,912",01/19/2016 00:00:00,Theater,1.TOP 50,6,"1,035",1,"65,603","19,702,854"
8,Paid Search,"3,720,293",01/08/2016 00:00:00,Theater,1.TOP 50,2,525,1,"6,971","956,104"
7,Paid Search,"25,980,654",01/11/2016 00:00:00,Theater,5.600-1000,4,715,1,"2,477","376,823"
5,Unknown,"31,518,935",01/27/2016 00:00:00,Theater,5.600-1000,4,267,1,"2,380","477,730"
109,Paid Search,"1,000,536",01/31/2016 00:00:00,Theater,1.TOP 50,2,790,1,"4,551","1,523,649"
1,Paid Search,"1,373,280",01/02/2016 00:00:00,Theater,3.100-200,2,321,1,"2,309","579,704"
69,SEO,"990,526",01/19/2016 00:00:00,Theater,4.200-600,1,271,1,"3,686","568,746"
2,Paid Search,"26,770,782",01/28/2016 00:00:00,Theater,3.100-200,2,122,1,"2,213","348,550"
3,Paid Search,"11,362,092",01/27/2016 00:00:00,Theater,6.>1000,7,443,1,"113,424","6,735,469"
6,Paid Search,"3,298,116",01/08/2016 00:00:00,Theater,1.TOP 50,3,539,1,"5,415","737,686"
4,Paid Search,"3,298,116",01/26/2016 00:00:00,Theater,4.200-600,2,336,1,"5,360","730,877"
9,Unknown,"3,298,116",01/29/2016 00:00:00,Theater,4.200-600,4,455,1,"5,344","729,122"
16,SEO,"540,423",01/30/2016 00:00:00,Theater,5.600-1000,5,287,1,"8,124","797,359"
103,SEO,"11,741,196",01/22/2016 00:00:00,Theater,1.TOP 50,4,"1,905",1,"78,327","9,024,439"
119,Paid Search,"11,741,196",01/17/2016 00:00:00,Theater,1.TOP 50,1,476,1,"77,643","8,853,105"
4,Paid Search,"17,504,430",01/03/2016 00:00:00,Theater,6.>1000,2,294,1,"38,745","13,018,626"
134,Paid Search,"17,504,430",01/12/2016 00:00:00,Theater,1.TOP 50,1,337,1,"38,559","13,017,494"
16,SEO,"17,504,430",01/15/2016 00:00:00,Theater,1.TOP 50,2,937,1,"38,399","12,948,814"
43,SEO,"17,504,430",01/30/2016 00:00:00,Theater,1.TOP 50,4,"2,829",1,"38,112","12,824,688"
42,SEO,"17,504,430",01/09/2016 00:00:00,Theater,4.200-600,2,167,1,"38,806","13,073,527"
39,Unknown,"30,061,475",01/21/2016 00:00:00,Theater,3.100-200,4,202,1,"46,415","3,266,078"
3,Paid Search,"1,756,997",01/29/2016 00:00:00,Theater,3.100-200,2,486,1,"33,864","11,997,441"
1,SEO,"1,756,997",01/28/2016 00:00:00,Theater,3.100-200,2,421,1,"33,853","11,997,350"
3,SEO,"30,208,106",01/28/2016 00:00:00,Theater,4.200-600,4,211,1,"1,174","125,745"
114,Paid Search,"647,609",01/25/2016 00:00:00,Theater,1.TOP 50,2,955,1,"8,135","882,098"
42,Paid Search,"3,346,100",01/30/2016 00:00:00,Theater,3.100-200,3,546,1,"9,556","2,272,507"
131,Unknown,"3,346,100",01/19/2016 00:00:00,Theater,5.600-1000,2,415,1,"9,533","2,274,348"
23,Unknown,"1,639,036",01/26/2016 00:00:00,Theater,4.200-600,4,191,1,"154,616","12,544,026"
1,Unknown,"1,639,036",01/09/2016 00:00:00,Theater,6.>1000,2,157,1,"154,418","12,412,759"
87,Unknown,"79,505,762",01/12/2016 00:00:00,Theater,1.TOP 50,2,596,1,"3,550","1,012,571"
2,Paid Search,"7,700,938",01/16/2016 00:00:00,Theater,4.200-600,4,431,1,"502,289","54,966,537"
12,Unknown,"16,324,604",01/25/2016 00:00:00,Theater,4.200-600,2,68,1,"28,663","2,303,407"
36,Paid Search,"479,364",01/15/2016 00:00:00,Theater,6.>1000,4,873,1,803,"146,767"
83,Paid Search,"12,414,877",01/19/2016 00:00:00,Theater,6.>1000,3,428,1,"2,120","380,024"
3,Unknown,"1,045,828",01/08/2016 00:00:00,Theater,5.600-1000,2,100,1,"186,856","15,709,523"
13,Paid Search,"1,357,763",01/02/2016 00:00:00,Theater,1.TOP 50,2,283,1,"27,285","3,522,237"
35,Unknown,"16,419,960",01/17/2016 00:00:00,Theater,3.100-200,2,262,1,"5,857","675,197"
7,SEO,"569,200",01/23/2016 00:00:00,Theater,6.>1000,2,228,1,"4,726","1,012,209"
1,Paid Search,"569,200",01/12/2016 00:00:00,Theater,1.TOP 50,2,959,1,"4,803","1,036,965"
22,Paid Search,"2,936,512",01/09/2016 00:00:00,Theater,3.100-200,3,490,1,"7,145","317,785"
12,SEO,"3,932,683",01/05/2016 00:00:00,Theater,4.200-600,4,263,1,"9,326","1,023,980"
15,SEO,"32,874,568",01/17/2016 00:00:00,Theater,3.100-200,2,423,1,"34,535","9,120,755"
7,Unknown,"32,874,568",01/29/2016 00:00:00,Theater,3.100-200,2,292,1,"35,059","9,184,423"
2,Unknown,"805,465",01/09/2016 00:00:00,Theater,4.200-600,2,379,1,"297,927","32,177,969"
10,SEO,"82,398,596",01/21/2016 00:00:00,Theater,3.100-200,2,216,1,"21,819","2,364,706"
33,Unknown,"903,932",01/08/2016 00:00:00,Theater,1.TOP 50,2,397,1,"9,515","1,246,935"
2,Unknown,"357,984",01/15/2016 00:00:00,Theater,3.100-200,2,321,1,"409,585","58,577,870"
57,Unknown,"357,984",01/14/2016 00:00:00,Theater,1.TOP 50,2,260,1,"409,027","58,515,195"
22,Unknown,"357,984",01/30/2016 00:00:00,Theater,3.100-200,2,335,1,"418,278","60,273,479"
13,Unknown,"357,984",01/02/2016 00:00:00,Theater,4.200-600,4,254,1,"404,392","57,853,513"
18,Paid Search,"357,984",01/13/2016 00:00:00,Theater,6.>1000,2,191,1,"408,044","58,352,728"
6,SEO,"357,984",01/08/2016 00:00:00,Theater,1.TOP 50,2,181,1,"406,292","58,074,819"
32,Unknown,"357,984",01/14/2016 00:00:00,Theater,3.100-200,4,614,1,"409,027","58,515,195"
118,Unknown,"357,984",01/25/2016 00:00:00,Theater,5.600-1000,2,471,1,"416,532","60,047,175"
137,SEO,"357,984",01/27/2016 00:00:00,Theater,4.200-600,2,312,1,"417,013","60,075,073"
1,Unknown,"1,045,828",01/30/2016 00:00:00,Theater,3.100-200,3,324,1,"187,832","15,717,253"
8,Unknown,"1,045,828",01/09/2016 00:00:00,Theater,4.200-600,4,292,1,"186,915","15,709,497"
3,Unknown,"1,877,299",01/21/2016 00:00:00,Theater,3.100-200,6,"1,005",1,"6,976","733,373"
3,Paid Search,"1,877,299",01/29/2016 00:00:00,Theater,6.>1000,2,190,1,"6,960","736,974"
1,Paid Search,"1,085,099",01/06/2016 00:00:00,Theater,3.100-200,5,553,1,"13,065","2,489,497"
15,Unknown,"318,985",01/16/2016 00:00:00,Theater,6.>1000,3,116,1,"2,044,429","213,438,178"
34,SEO,"318,985",01/07/2016 00:00:00,Theater,1.TOP 50,4,952,1,"2,049,717","213,931,145"
2,Unknown,"318,985",01/16/2016 00:00:00,Theater,5.600-1000,7,177,1,"2,044,429","213,438,178"
3,Unknown,"318,985",01/14/2016 00:00:00,Theater,3.100-200,2,225,1,"2,046,946","213,677,787"
39,SEO,"318,985",01/07/2016 00:00:00,Theater,4.200-600,10,552,1,"2,049,717","213,931,145"
1,Unknown,"318,985",01/21/2016 00:00:00,Theater,4.200-600,2,185,1,"2,045,449","214,165,234"
5,SEO,"318,985",01/17/2016 00:00:00,Theater,5.600-1000,3,109,1,"2,045,207","213,751,952"
16,Paid Search,"318,985",01/01/2016 00:00:00,Theater,3.100-200,2,260,1,"2,053,305","214,071,457"
16,Paid Search,"1,489,448",01/15/2016 00:00:00,Theater,5.600-1000,3,319,1,"32,845","3,481,416"
1,SEO,"340,711",01/22/2016 00:00:00,Theater,5.600-1000,4,230,1,"70,160","5,921,419"
87,Unknown,"340,711",01/28/2016 00:00:00,Theater,6.>1000,1,55,1,"69,479","5,889,957"
39,Unknown,"340,711",01/19/2016 00:00:00,Theater,4.200-600,2,143,1,"70,451","5,929,297"
16,SEO,"34,100,147",01/29/2016 00:00:00,Theater,3.100-200,2,178,1,"5,123","363,868"
18,SEO,"75,049,952",01/26/2016 00:00:00,Theater,1.TOP 50,2,244,1,"1,973","368,436"
139,Unknown,"17,781,837",01/16/2016 00:00:00,Theater,5.600-1000,2,219,1,"3,075","247,820"
1,SEO,"14,834,910",01/15/2016 00:00:00,Theater,2.50-100,2,129,1,"8,976","2,359,169"
23,SEO,"1,635,033",01/21/2016 00:00:00,Theater,1.TOP 50,2,326,1,"12,619","1,812,342"
67,Paid Search,"12,706,568",01/04/2016 00:00:00,Theater,3.100-200,2,248,1,"10,062","1,106,468"
2,SEO,"25,450,004",01/12/2016 00:00:00,Theater,4.200-600,2,174,1,"89,765","7,603,982"
2,SEO,"7,754,263",01/07/2016 00:00:00,Theater,4.200-600,4,572,1,"2,054","248,506"
1,SEO,"7,754,263",01/22/2016 00:00:00,Theater,1.TOP 50,2,333,1,"1,854","216,949"
4,Unknown,"10,679,305",01/20/2016 00:00:00,Theater,6.>1000,3,88,1,"60,798","5,229,932"
12,Paid Search,"10,679,305",01/26/2016 00:00:00,Theater,3.100-200,2,323,1,"60,591","5,225,897"
5,Unknown,"10,679,305",01/31/2016 00:00:00,Theater,3.100-200,2,164,1,"60,487","5,213,616"
80,Email,"451,998",01/15/2016 00:00:00,Theater,6.>1000,2,356,1,697,"118,672"
119,Unknown,"558,791",01/03/2016 00:00:00,Theater,6.>1000,3,190,1,"19,420","1,694,420"
16,SEO,"17,504,430",01/07/2016 00:00:00,Theater,1.TOP 50,3,"2,772",1,"38,828","13,073,370"
10,Paid Search,"2,280,118",01/07/2016 00:00:00,Theater,1.TOP 50,5,"2,267",1,"1,443","288,367"
8,Unknown,"25,172,984",01/30/2016 00:00:00,Theater,6.>1000,3,201,1,"10,723","974,365"
49,Unknown,"9,395,515",01/10/2016 00:00:00,Theater,4.200-600,2,171,1,"82,089","8,850,937"
107,Paid Search,"9,395,515",01/24/2016 00:00:00,Theater,3.100-200,2,194,1,"83,222","8,968,161"
2,SEO,"9,395,515",01/08/2016 00:00:00,Theater,4.200-600,2,181,1,"81,990","8,841,590"
3,Unknown,"3,298,116",01/03/2016 00:00:00,Theater,6.>1000,5,656,1,"5,432","740,715"
74,Paid Search,"662,867",01/26/2016 00:00:00,Theater,4.200-600,2,403,1,681,"143,129"
1,SEO,"14,175,727",01/22/2016 00:00:00,Theater,4.200-600,2,181,1,"9,728","1,981,670"
6,Unknown,"2,806,360",01/25/2016 00:00:00,Theater,6.>1000,2,488,1,"1,389","256,227"
112,Unknown,"1,522,059",01/10/2016 00:00:00,Theater,6.>1000,2,368,1,"2,260","376,893"
7,Unknown,"1,522,059",01/10/2016 00:00:00,Theater,3.100-200,2,530,1,"2,260","376,893"
7,Unknown,"1,522,059",01/31/2016 00:00:00,Theater,3.100-200,3,633,1,"2,335","389,877"
35,Paid Search,"80,290,321",01/09/2016 00:00:00,Theater,1.TOP 50,2,316,1,"2,450","424,463"
3,SEO,"613,123",01/11/2016 00:00:00,Theater,1.TOP 50,2,584,1,"24,111","7,857,706"
